,file_path,pitch_id,pitch_type,pitch_result,action,hit_id,stroke,event_len,game_score,inning,inning_outs,play_outs,count_appearance,count_play,batter
944,anonymized-files-wisd/12345645_1162.jsonl,a8a90aac-f778-4550-b73d-62eee1564a8e,{},Ball,Called,{},{},0,7 - 9,9,1,0,2 - 0,1 - 0,
945,anonymized-files-wisd/12345645_11645.jsonl,0db5ec1c-bfeb-4403-a169-c318132efc02,{},Strike,Foul,c160ef2b-d134-47a0-87ed-ec59d60affff,{},1,0 - 2,2,1,0,1 - 1,0 - 1,{'mlbId': 558675411}
946,anonymized-files-wisd/12345645_11769.jsonl,14a6ea54-14f7-4044-9ee2-434ac4527e32,{},Ball,Called,{},{},0,7 - 9,9,1,0,0 - 0,1 - 0,
947,anonymized-files-wisd/12345645_11848.jsonl,{},{},Pickoff,ThrowToFirst,{},{},0,5 - 8,6,2,0,0 - 1,0 - 0,
948,anonymized-files-wisd/12345645_11971.jsonl,d948a912-fb98-4ffa-a579-8e27c83ad993,{},HitIntoPlay,{},ad35245d-2603-4e4d-b04b-1b3b54e5d7c6,{},1,0 - 0,1,1,2,1 - 2,0 - 0,{'mlbId': 797957728}
949,anonymized-files-wisd/12345645_11981.jsonl,cdb1eaf9-7e49-4dab-945e-7e37c1d5eac2,{},Ball,Called,{},{},0,0 - 2,2,0,0,0 - 0,1 - 0,
950,anonymized-files-wisd/12345645_12163.jsonl,5851c277-7240-4e80-a60a-8c2937e9c2c8,{},Ball,Called,{},{},0,7 - 9,9,1,0,3 - 2,1 - 0,
951,anonymized-files-wisd/12345645_12533.jsonl,e68b38dd-d6f8-433a-a0c5-efb676244649,{},Ball,Called,{},{},0,3 - 8,6,0,0,0 - 0,1 - 0,
952,anonymized-files-wisd/12345645_12702.jsonl,31d11853-9d2b-4d18-a4b8-96fc44a2a72f,{},Strike,Foul,0f6dbc89-6d74-4eb1-8fa2-53c5cd1fb4ca,{},1,2 - 8,5,1,0,0 - 1,0 - 1,{'mlbId': 590082479}
953,anonymized-files-wisd/12345645_12865.jsonl,04cf7eb8-271f-4ac1-894d-f4259dfb4ada,{},HitIntoPlay,{},d7a81060-036f-4f46-b173-9e7b8af54e92,{},1,7 - 8,7,1,2,0 - 0,0 - 0,{'mlbId': 223971350}
954,anonymized-files-wisd/12345645_12927.jsonl,11e9aa9e-bf46-4d66-9786-b1b6b6c29e1b,{},Ball,Called,{},{},0,5 - 8,6,2,0,0 - 0,1 - 0,
955,anonymized-files-wisd/12345645_12969.jsonl,d12c5da6-46c1-4ae7-a791-4d52bde86c14,{},Ball,Called,{},{},0,7 - 8,7,1,0,1 - 1,1 - 0,
956,anonymized-files-wisd/12345645_12973.jsonl,6e8371f0-38b8-4a10-949c-3ccbdab544b7,{},Strike,Foul,{},{},0,0 - 2,4,1,0,0 - 0,0 - 1,
957,anonymized-files-wisd/12345645_12978.jsonl,{},{},Pickoff,ThrowToFirst,{},{},0,0 - 2,4,1,0,3 - 2,0 - 0,
958,anonymized-files-wisd/12345645_13391.jsonl,0af928c3-6d9e-4d22-8bb4-ca64a8292e5e,{},Ball,Called,{},{},0,7 - 8,8,2,0,2 - 1,1 - 0,
959,anonymized-files-wisd/12345645_13503.jsonl,ae9ffce2-6abf-4bec-affd-86c54c7b06a2,{},Ball,Called,{},{},0,1 - 3,4,0,0,0 - 0,1 - 0,
960,anonymized-files-wisd/12345645_13583.jsonl,b8882ad4-5da0-40ea-9a88-9051375d980d,{},Strike,{},{},{},0,2 - 5,5,0,1,1 - 2,0 - 1,
961,anonymized-files-wisd/12345645_13605.jsonl,28928baf-ac99-44ee-82c3-5a44e4d93fb6,{},Ball,Called,{},{},0,2 - 4,5,0,0,0 - 0,1 - 0,
962,anonymized-files-wisd/12345645_13673.jsonl,14909757-257b-410e-9d90-386ca0ea5596,{},Ball,Called,{},{},0,2 - 7,5,2,0,1 - 0,1 - 0,
963,anonymized-files-wisd/12345645_13771.jsonl,9e5b8076-6ae9-4ea9-9de8-0b8deee7d97a,{},Strike,Foul,46965ff6-cded-49e9-86f8-57c50364b3b1,{},1,0 - 2,2,0,0,1 - 1,0 - 1,{'mlbId': 352830460}
964,anonymized-files-wisd/12345645_13824.jsonl,fb3adea5-b292-4dc6-ac8a-dd26b224d71a,{},HitIntoPlay,{},3cf58297-bb6f-4ba4-973a-56b849926fcb,{},1,0 - 0,1,0,1,1 - 2,0 - 0,{'mlbId': 563942271}
965,anonymized-files-wisd/12345645_13844.jsonl,777460a2-08c5-4734-aa21-5d7696eb4294,{},Strike,Foul,2ddb2ca4-51e0-4dc7-82db-1d297114c3c7,{},1,7 - 8,7,2,0,0 - 1,0 - 1,{'mlbId': 568527038}
966,anonymized-files-wisd/12345645_13920.jsonl,251b7aaa-baaa-4ca6-83e9-72f0dac19140,{},Strike,Foul,b9894389-5781-441c-ae6e-af96923bc3e6,{},1,0 - 2,4,1,0,2 - 1,0 - 1,{'mlbId': 223971350}
967,anonymized-files-wisd/12345645_14076.jsonl,1091705f-eb72-4f2e-9c09-4a4b89da5292,{},Strike,FoulTip,{},{},0,0 - 2,2,2,1,3 - 2,0 - 1,
968,anonymized-files-wisd/12345645_1464.jsonl,0b4047cd-caf6-4d8b-a852-036a460b5bea,{},Strike,FoulTip,{},{},0,0 - 2,3,2,0,0 - 0,0 - 1,
969,anonymized-files-wisd/12345645_14675.jsonl,461d2c2f-e91c-4fb1-91ff-fdd79f7a8f60,{},Ball,Called,{},{},0,2 - 8,5,1,0,0 - 0,1 - 0,
970,anonymized-files-wisd/12345645_14708.jsonl,9725c7c7-2509-4763-9b06-6f17514f6a16,{},Ball,Called,{},{},0,7 - 9,9,1,0,1 - 0,1 - 0,
971,anonymized-files-wisd/12345645_14818.jsonl,26158924-a34c-44f2-a470-7f2327f2a8d9,{},Ball,Called,{},{},0,2 - 4,5,0,0,0 - 0,1 - 0,
972,anonymized-files-wisd/12345645_14914.jsonl,144bf0d1-7d9a-4099-93b6-9bbc2b68d4d4,{},Strike,Foul,{},{},0,2 - 5,5,0,0,0 - 0,0 - 1,
973,anonymized-files-wisd/12345645_15019.jsonl,c33bca3f-61f1-48e3-b0cc-4654cd279187,{},Ball,Called,{},{},0,7 - 9,8,0,0,1 - 2,1 - 0,
974,anonymized-files-wisd/12345645_15225.jsonl,3b01fcda-3f7a-4682-8583-d2efa9d23d7c,{},Strike,{},{},{},0,7 - 9,9,1,0,3 - 1,0 - 1,
975,anonymized-files-wisd/12345645_15436.jsonl,4336aa56-e940-4988-a2f9-e5bdf92b2f30,{},Strike,Foul,7674c9f7-ee4f-40f1-8098-b69990e8b6c5,{},1,0 - 0,1,1,0,1 - 2,0 - 0,{'mlbId': 797957728}
976,anonymized-files-wisd/12345645_15476.jsonl,9a730a6d-b052-4255-af65-9bada312abd3,{},Ball,Called,{},{},0,0 - 2,4,1,0,2 - 2,1 - 0,
977,anonymized-files-wisd/12345645_15555.jsonl,5e6e57e8-6899-4e03-8454-270fbda61ebe,{},Strike,Called,{},{},0,7 - 8,7,0,0,0 - 0,0 - 1,
978,anonymized-files-wisd/12345645_15606.jsonl,b2096eb8-2088-445e-bf4c-52bf82263eeb,{},HitIntoPlay,{},91f2d531-83c3-4fcc-bde1-72c118992288,{},1,0 - 2,3,1,1,3 - 2,0 - 0,{'mlbId': 854238128}
979,anonymized-files-wisd/12345645_15784.jsonl,c38d9fb6-c524-4fe2-bf15-4320c3946804,{},Strike,Foul,21a3714d-e622-4980-b0b9-0db70be6c577,{},1,7 - 8,7,0,0,1 - 1,0 - 1,{'mlbId': 352830460}
980,anonymized-files-wisd/12345645_15817.jsonl,62510d2c-bee3-4df7-8a66-fd7bce8380a0,{},HitIntoPlay,{},e1de6808-0d71-4adc-ac82-2e69f2b58d6e,{},1,0 - 2,4,1,1,0 - 2,0 - 0,{'mlbId': 485007791}
981,anonymized-files-wisd/12345645_16587.jsonl,5f90c41b-c9f2-4377-8b2b-e332dae189a1,{},Ball,Called,{},{},0,2 - 8,5,0,0,3 - 0,1 - 0,
982,anonymized-files-wisd/12345645_16702.jsonl,f6fc5bbe-d0e8-44d7-ae4e-dbc7d38ad2ea,{},Strike,FoulTip,{},{},0,7 - 8,7,2,0,0 - 0,0 - 1,
983,anonymized-files-wisd/12345645_16839.jsonl,51a8791b-c8ec-4878-af7d-254cd25f10b7,{},Strike,{},{},{},0,0 - 0,1,0,1,0 - 2,0 - 1,
984,anonymized-files-wisd/12345645_16863.jsonl,2c3eacf3-cdba-4472-87cd-8b83690c621c,{},Strike,Called,{},{},0,0 - 2,2,0,0,1 - 0,0 - 1,
985,anonymized-files-wisd/12345645_16946.jsonl,94faf151-ca88-4a94-a084-27fbbddd24db,{},Strike,FoulTip,{},{},0,7 - 8,7,0,1,1 - 2,0 - 1,
986,anonymized-files-wisd/12345645_17059.jsonl,5b997bde-a8e7-4f4c-bf31-4a1b1b8fb3c4,{},Ball,Called,{},{},0,7 - 8,8,2,0,3 - 2,1 - 0,
987,anonymized-files-wisd/12345645_17099.jsonl,56d024f9-4c6d-4764-aba9-c714be583b5d,{},Strike,Called,{},{},0,1 - 3,4,1,0,0 - 0,0 - 1,
988,anonymized-files-wisd/12345645_17240.jsonl,cd514504-b63a-48c9-ad68-437f986de1f5,{},Strike,Foul,{},{},0,0 - 0,2,0,0,1 - 0,0 - 1,
989,anonymized-files-wisd/12345645_17482.jsonl,a8a76fd6-fc17-4029-9445-a5e2efbd7286,{},Ball,Called,{},{},0,7 - 8,7,2,0,1 - 2,1 - 0,
990,anonymized-files-wisd/12345645_17561.jsonl,6c7e4f23-4351-4486-a9aa-ce855e98b352,{},Ball,Called,{},{},0,2 - 4,5,0,0,1 - 0,1 - 0,
991,anonymized-files-wisd/12345645_17713.jsonl,e8a04747-7765-4d4a-af22-e81120194280,{},Strike,Foul,2f1cdaea-128c-47de-b4ca-03b55d1aedd2,{},1,0 - 2,3,1,0,1 - 2,0 - 0,{'mlbId': 719146721}
992,anonymized-files-wisd/12345645_17913.jsonl,13ccffc0-6a65-4b01-a8dd-f1be0ba949f4,{},Strike,Called,{},{},0,0 - 0,1,2,0,0 - 0,0 - 1,
993,anonymized-files-wisd/12345645_18035.jsonl,90e96b72-4de0-4be5-94da-2970a165d959,{},Strike,Called,{},{},0,0 - 2,4,1,0,0 - 0,0 - 1,
994,anonymized-files-wisd/12345645_18037.jsonl,f29bef80-0d18-48f2-8166-af878293ff6a,{},Strike,Foul,dd160dac-ea71-4c95-8299-29750937c1b1,{},1,7 - 8,8,2,0,1 - 1,0 - 1,{'mlbId': 719146721}
995,anonymized-files-wisd/12345645_18047.jsonl,e0882e0a-b3fd-411d-a3ab-ab5b6faeae64,{},Strike,{},{},{},0,4 - 8,6,1,0,1 - 0,0 - 1,
996,anonymized-files-wisd/12345645_18108.jsonl,e78f0940-c707-4d49-9410-1589e4bd4d2b,{},Ball,Called,{},{},0,2 - 8,5,0,0,0 - 0,1 - 0,
997,anonymized-files-wisd/12345645_18215.jsonl,{},{},Pickoff,ThrowToFirst,{},{},0,0 - 2,2,1,0,1 - 1,0 - 0,
998,anonymized-files-wisd/12345645_18443.jsonl,84c0e7d5-cce6-4936-8654-9d3b6ba392da,{},HitIntoPlay,{},fcdeded8-0b21-4d8d-974d-2354106f8f3c,{},1,0 - 0,1,2,1,1 - 1,0 - 0,{'mlbId': 719146721}
999,anonymized-files-wisd/12345645_18693.jsonl,51c813da-7ef3-4589-b986-491334b873b8,{},Ball,Called,{},{},0,0 - 2,3,1,0,0 - 0,1 - 0,
1000,anonymized-files-wisd/12345645_18923.jsonl,07baa351-0bde-4ab9-bf6b-12216e98c359,{},Ball,Called,{},{},0,2 - 4,5,0,0,1 - 0,1 - 0,
1001,anonymized-files-wisd/12345645_19015.jsonl,535bb7c3-1cc1-4a57-9afa-00bf4121f709,{},Strike,{},{},{},0,0 - 2,2,1,1,1 - 2,0 - 1,
1002,anonymized-files-wisd/12345645_19178.jsonl,d1e5db53-dfd7-430e-9bd4-819556384ca7,{},HitIntoPlay,{},b80c79df-c16c-40cb-9d82-f663d1d2fb97,{},1,0 - 2,4,0,0,0 - 2,0 - 0,{'mlbId': 290569727}
1003,anonymized-files-wisd/12345645_19338.jsonl,487ea54c-60ee-4c51-98eb-9f58bee01084,{},Strike,Called,{},{},0,2 - 7,5,2,0,3 - 0,0 - 1,
1004,anonymized-files-wisd/12345645_19545.jsonl,c08857b0-3647-42db-8162-e5fd1731bce0,{},Ball,Called,{},{},0,0 - 0,2,0,0,2 - 0,1 - 0,
1005,anonymized-files-wisd/12345645_19581.jsonl,881aa33d-01e2-45ce-9465-215e6d1f3762,{},Strike,FoulTip,{},{},0,0 - 2,2,2,0,2 - 1,0 - 1,
1006,anonymized-files-wisd/12345645_19679.jsonl,33ff0921-fc7c-4a60-ab89-8db13361b326,{},Strike,Called,{},{},0,7 - 9,8,2,0,0 - 0,0 - 1,
1007,anonymized-files-wisd/12345645_19758.jsonl,69e388cd-09c1-4968-9152-428e5e9043af,{},Ball,Called,{},{},0,0 - 2,2,0,0,1 - 2,1 - 0,
1008,anonymized-files-wisd/12345645_19872.jsonl,e4f6e7c4-cf97-4e3b-bf01-0ecbb3282573,{},Strike,{},{},{},0,7 - 8,7,0,1,1 - 2,0 - 1,
1009,anonymized-files-wisd/12345645_19971.jsonl,99dee0c5-f4f2-440d-8f23-60b3e53aabd8,{},HitIntoPlay,{},{},{},0,7 - 8,8,2,0,1 - 0,0 - 0,
1010,anonymized-files-wisd/12345645_20353.jsonl,9f40f22d-06f4-420b-b5b9-9acbeed4cfde,{},HitIntoPlay,{},6be87ed7-dc87-42bf-bbf4-d8f507e9427c,{},1,2 - 8,5,0,1,2 - 1,0 - 0,{'mlbId': 618024297}
1011,anonymized-files-wisd/12345645_20372.jsonl,4c9ea229-f674-4402-a6d5-b38f956e4af9,{},Ball,Called,{},{},0,0 - 2,3,2,0,0 - 2,1 - 0,
1012,anonymized-files-wisd/12345645_20666.jsonl,1fb0e7f0-26d4-4199-9143-75a25ba5c2d7,{},Ball,BallInDirt,{},{},0,7 - 8,8,2,0,0 - 0,1 - 0,
1013,anonymized-files-wisd/12345645_20735.jsonl,613c80da-d07b-4294-9133-e66faa780a8f,{},Ball,Called,{},{},0,0 - 3,4,0,0,0 - 0,1 - 0,
1014,anonymized-files-wisd/12345645_20756.jsonl,93675193-3e66-4841-88e4-6a2b006e8153,{},Strike,{},{},{},0,7 - 9,9,1,0,3 - 0,0 - 1,
1015,anonymized-files-wisd/12345645_21001.jsonl,9ccdc99c-b703-4a46-a7dd-f7b7ede5c194,{},Strike,{},{},{},0,7 - 9,9,2,0,2 - 0,0 - 1,
1016,anonymized-files-wisd/12345645_21158.jsonl,e7ee5198-12f3-46d6-a060-04f1d60cd894,{},Ball,Called,{},{},0,7 - 8,8,2,0,1 - 0,1 - 0,
1017,anonymized-files-wisd/12345645_21206.jsonl,6402e53e-d246-470b-ba37-741ab438ae4b,{},Ball,Called,{},{},0,5 - 8,6,2,0,1 - 0,1 - 0,
1018,anonymized-files-wisd/12345645_21263.jsonl,3b98f75f-2977-4679-af03-e884bdd045ba,{},Ball,Called,{},{},0,7 - 9,9,1,0,1 - 0,1 - 0,
1019,anonymized-files-wisd/12345645_21289.jsonl,d260d20e-d52e-4359-9df6-6cebceb2cb8f,{},Strike,Foul,{},{},0,0 - 2,3,1,0,1 - 2,0 - 0,
1020,anonymized-files-wisd/12345645_21333.jsonl,5d01ec88-74c0-4ffe-925a-c86e93e70b89,{},Ball,Called,{},{},0,0 - 2,2,2,0,2 - 2,1 - 0,
1021,anonymized-files-wisd/12345645_21538.jsonl,5841dfe1-84df-484d-8211-0042b13d25ee,{},Ball,Called,{},{},0,0 - 2,4,2,0,0 - 2,1 - 0,
1022,anonymized-files-wisd/12345645_21568.jsonl,157671ff-1793-4365-a162-bcc4de34d99c,{},Ball,Called,{},{},0,7 - 8,8,1,0,0 - 0,1 - 0,
1023,anonymized-files-wisd/12345645_22379.jsonl,a827fbe1-8b65-47e9-b83e-69a25eb716c3,{},Ball,Called,{},{},0,4 - 8,6,0,0,0 - 0,1 - 0,
1024,anonymized-files-wisd/12345645_22454.jsonl,79e029fa-de58-4a42-8745-59704159687f,{},Strike,Called,{},{},0,0 - 2,4,1,0,0 - 1,0 - 1,
1025,anonymized-files-wisd/12345645_22569.jsonl,64463f64-c7b3-4e63-8ce6-c5c16fa124f4,{},Ball,Called,{},{},0,0 - 2,2,1,0,0 - 0,1 - 0,
1026,anonymized-files-wisd/12345645_22746.jsonl,3e7bd4d3-d3d9-411d-9ff0-b45627d05db5,{},HitIntoPlay,{},4317aa9d-8bb8-4c8a-b091-7a85afad7df5,{},1,7 - 9,9,0,1,1 - 2,0 - 0,{'mlbId': 290569727}
1027,anonymized-files-wisd/12345645_22892.jsonl,366b0982-fd7e-4215-a590-490f2534be33,{},Ball,Called,{},{},0,0 - 2,4,1,0,1 - 1,1 - 0,
1028,anonymized-files-wisd/12345645_23493.jsonl,d6cb3f01-ccc2-4619-96a3-eb1f1bfaeaa3,{},Ball,HitByPitch,07563e84-9f9d-481e-8753-9d17fb0177b2,{},1,3 - 8,6,0,0,1 - 2,1 - 0,{'mlbId': 174158975}
1029,anonymized-files-wisd/12345645_23494.jsonl,4e5ac6d2-3e58-4f5a-94e7-50d81769b946,{},Ball,Called,{},{},0,0 - 3,4,0,0,0 - 0,1 - 0,
1030,anonymized-files-wisd/12345645_23619.jsonl,a58f41dd-ab5b-461c-913c-22cc830ff561,{},Strike,Called,{},{},0,0 - 0,1,0,0,0 - 0,0 - 1,
1031,anonymized-files-wisd/12345645_23732.jsonl,8b035d71-85fb-4ae5-be6b-3e363bd37387,{},Strike,Foul,f39bcd62-6a7e-42b6-bba4-0c46f8e051fe,{},1,0 - 0,2,0,0,2 - 1,0 - 1,{'mlbId': 290569727}
1032,anonymized-files-wisd/12345645_23744.jsonl,fe35b851-b82c-4c4b-91a5-6b30a6dce94c,{},Ball,Called,{},{},0,4 - 8,6,1,0,0 - 0,1 - 0,
1033,anonymized-files-wisd/12345645_2398.jsonl,536f1a53-4fc6-4a09-8977-25336a218ab8,{},Ball,BallInDirt,{},{},0,4 - 8,6,0,0,1 - 0,1 - 0,
1034,anonymized-files-wisd/12345645_24067.jsonl,043ae129-28d4-46b3-a1bc-c98b859cc776,{},Ball,Called,d2093734-cd5a-4c58-9705-91186c0e61a7,{},1,0 - 0,2,0,0,2 - 2,1 - 0,{'mlbId': 223971350}
1035,anonymized-files-wisd/12345645_24121.jsonl,8ee4e5cd-c8eb-4ecf-a0f2-9dbdb097d0f5,{},Strike,FoulTip,{},{},0,2 - 3,4,2,0,0 - 0,0 - 1,
1036,anonymized-files-wisd/12345645_24333.jsonl,cf3f6ba5-24f5-405c-94df-9ae5ea9431ae,{},Strike,Foul,7812cb8e-f66e-4f21-b376-48a42fa24024,{},1,0 - 0,2,0,0,1 - 1,0 - 1,{'mlbId': 474808052}
1037,anonymized-files-wisd/12345645_24400.jsonl,0b3ae8bc-8ba1-4830-86cb-c0123582c39d,{},HitIntoPlay,{},43c9623d-637d-4781-bbf0-a6cf0d994b1a,{},1,4 - 8,6,1,1,3 - 2,0 - 0,{'mlbId': 618024297}
1038,anonymized-files-wisd/12345645_24456.jsonl,889ca813-f099-4a84-a9a4-0a483f672c30,{},Ball,Called,{},{},0,0 - 2,3,0,0,1 - 0,1 - 0,
1039,anonymized-files-wisd/12345645_24682.jsonl,ab7957b9-8015-453f-a57e-1437899b6907,{},HitIntoPlay,{},1313752d-d1c5-4102-a472-5f0b520476b8,{},1,1 - 3,4,0,1,0 - 0,0 - 0,{'mlbId': 174158975}
1040,anonymized-files-wisd/12345645_24766.jsonl,19de12b5-b825-49e1-a92c-a9efd3687639,{},Strike,{},{},{},0,2 - 8,5,2,0,0 - 0,0 - 1,
1041,anonymized-files-wisd/12345645_24796.jsonl,5981efee-a497-4212-aaa2-1842a47dba6f,{},Strike,Called,{},{},0,0 - 3,4,0,0,1 - 0,0 - 1,
1042,anonymized-files-wisd/12345645_2486.jsonl,{},{},Pickoff,ThrowToFirst,{},{},0,4 - 8,6,0,0,0 - 2,0 - 0,
1043,anonymized-files-wisd/12345645_25179.jsonl,b3b15656-6c03-4514-bdd8-75757fafd75f,{},Strike,Foul,b8345a53-b1a0-4d27-9329-41e7d63ecd3f,{},1,2 - 8,5,1,0,0 - 0,0 - 1,{'mlbId': 590082479}
1044,anonymized-files-wisd/12345645_25229.jsonl,a0ad581e-520b-4948-90e2-c6f344ed9606,{},Strike,Called,{},{},0,0 - 0,2,0,0,1 - 0,0 - 1,
1045,anonymized-files-wisd/12345645_25255.jsonl,b6302ed1-1625-4bc2-ac10-8892b019d04d,{},Strike,{},{},{},0,0 - 2,3,0,0,2 - 1,0 - 1,
1046,anonymized-files-wisd/12345645_25935.jsonl,88b04642-db1c-44ba-900b-4a8ddb0017e4,{},Strike,Called,{},{},0,7 - 9,9,1,0,0 - 0,0 - 1,
1047,anonymized-files-wisd/12345645_26024.jsonl,3e9ddc8e-9afb-4218-998b-6c235c97bb85,{},Ball,Called,{},{},0,7 - 9,9,1,0,0 - 0,1 - 0,
1048,anonymized-files-wisd/12345645_26126.jsonl,8725129b-5af8-4c08-bb71-132e412bf3c3,{},Strike,Called,{},{},0,4 - 8,6,0,0,0 - 0,0 - 1,
1049,anonymized-files-wisd/12345645_2641.jsonl,e7613bf2-2ad9-4f5b-9b08-e4c536d43274,{},Ball,Called,{},{},0,2 - 8,5,0,0,1 - 0,1 - 0,
1050,anonymized-files-wisd/12345645_2676.jsonl,1112a694-fd27-4676-9138-787a1d6061f9,{},HitIntoPlay,{},711ad06d-ffb0-43d9-be63-9bee71c2d4ce,{},1,1 - 3,4,1,1,1 - 1,0 - 0,{'mlbId': 686425745}
1051,anonymized-files-wisd/12345645_26812.jsonl,ea003317-6a63-44ac-b1a7-3e526388d0ac,{},Strike,{},{},{},0,0 - 1,2,1,0,0 - 0,0 - 1,
1052,anonymized-files-wisd/12345645_2687.jsonl,ea4223d8-6bbf-46dc-9963-5fda09338b05,{},Strike,Called,{},{},0,0 - 0,2,0,0,0 - 0,0 - 1,
1053,anonymized-files-wisd/12345645_26891.jsonl,93b8f30d-bbdf-472a-af39-4ad888c70c5c,{},Strike,FoulTip,{},{},0,0 - 0,1,2,0,1 - 0,0 - 1,
1054,anonymized-files-wisd/12345645_26995.jsonl,16cb0e30-178d-436f-8715-12c9ecec8678,{},Strike,Called,{},{},0,7 - 8,8,2,0,3 - 1,0 - 1,
1055,anonymized-files-wisd/12345645_27159.jsonl,1bdd54cd-7eb8-4128-9248-0e978358b8a2,{},Strike,FoulTip,{},{},0,7 - 9,8,2,1,0 - 2,0 - 1,
1056,anonymized-files-wisd/12345645_27372.jsonl,b364d28a-0409-4fe7-8b58-3a9968c3da82,{},Ball,Called,{},{},0,2 - 8,5,1,0,0 - 2,1 - 0,
1057,anonymized-files-wisd/12345645_27446.jsonl,efd2f9df-2958-445f-807c-740a9ebcdd55,{},Ball,Called,{},{},0,7 - 9,9,1,0,0 - 0,1 - 0,
1058,anonymized-files-wisd/12345645_27780.jsonl,900403a4-2c29-457f-8fef-ea32116d85ba,{},Strike,Foul,c15fef4b-e8dc-46e4-9a6f-e9319cf8f247,{},1,0 - 3,4,2,0,0 - 0,0 - 1,{'mlbId': 172804761}
1059,anonymized-files-wisd/12345645_27838.jsonl,03254021-5a09-4f6a-949c-d538229b94a7,{},Strike,Called,{},{},0,0 - 2,3,2,1,2 - 2,0 - 1,
1060,anonymized-files-wisd/12345645_27844.jsonl,045031a9-1c7a-4459-af81-172493841453,{},HitIntoPlay,{},0851f842-10f0-482f-827c-2606fb04b184,{},1,7 - 8,7,2,0,0 - 0,0 - 0,{'mlbId': 686425745}
1061,anonymized-files-wisd/12345645_27892.jsonl,97c3960b-ed4a-4873-b425-9109bbe42985,{},Ball,Called,{},{},0,7 - 9,9,2,0,1 - 0,1 - 0,
1062,anonymized-files-wisd/12345645_27907.jsonl,e06f487d-77b4-49e5-970d-79caf83b771f,{},Ball,Called,{},{},0,0 - 2,3,1,0,1 - 2,1 - 0,
1063,anonymized-files-wisd/12345645_28062.jsonl,4587a4b1-6e42-44d0-9cbd-d8b1c731b713,{},Strike,{},{},{},0,0 - 0,1,0,0,0 - 1,0 - 1,
1064,anonymized-files-wisd/12345645_28554.jsonl,51c4a4a9-9678-4569-b9b5-308cf9951f0f,{},HitIntoPlay,{},d9885fe7-1797-4b4a-a898-daf79e986381,{},1,0 - 0,1,0,0,0 - 1,0 - 0,{'mlbId': 412098649}
1065,anonymized-files-wisd/12345645_28621.jsonl,d48da8e8-373d-44f7-bd16-9e0cac9269b4,{},Strike,Called,{},{},0,0 - 2,3,0,1,2 - 2,0 - 1,
1066,anonymized-files-wisd/12345645_28664.jsonl,bc931647-1c73-407d-9bb7-cfb96b2506c4,{},Ball,Called,{},{},0,2 - 5,5,0,0,0 - 2,1 - 0,
1067,anonymized-files-wisd/12345645_28930.jsonl,d155d720-3450-4e9c-b896-d994304087ed,{},Strike,{},{},{},0,7 - 9,8,2,0,0 - 1,0 - 1,
1068,anonymized-files-wisd/12345645_29004.jsonl,f7534458-f030-4d46-9862-5064aa68bba2,{},Strike,Called,{},{},0,7 - 9,9,1,0,3 - 0,0 - 1,
1069,anonymized-files-wisd/12345645_29307.jsonl,aba15524-4a7b-44f5-be60-8baf0f28d08c,{},Ball,Called,{},{},0,7 - 9,8,2,0,0 - 1,1 - 0,
1070,anonymized-files-wisd/12345645_29414.jsonl,010eb5e1-89d0-49fa-9b33-7b717b8a0ec9,{},Ball,Called,{},{},0,0 - 3,4,0,0,2 - 1,1 - 0,
1071,anonymized-files-wisd/12345645_29502.jsonl,{},{},Pickoff,ThrowToFirst,{},{},0,0 - 2,3,2,0,2 - 2,0 - 0,
1072,anonymized-files-wisd/12345645_29599.jsonl,95360bc4-83bf-4c74-b0e7-9580d7f9d834,{},Strike,{},{},{},0,0 - 2,2,1,0,1 - 0,0 - 1,
1073,anonymized-files-wisd/12345645_29891.jsonl,5ab86a62-9126-415e-bf88-5012ab331bca,{},HitIntoPlay,{},0d222582-40e7-41e4-84e2-437fb0469c3c,{},1,7 - 8,6,2,1,0 - 0,0 - 0,{'mlbId': 797957728}
1074,anonymized-files-wisd/12345645_29895.jsonl,f1f58222-d881-4dd7-a893-0d6997084941,{},Strike,Called,{},{},0,3 - 8,6,0,0,1 - 0,0 - 1,
1075,anonymized-files-wisd/12345645_30020.jsonl,c5dce925-7fe3-426b-a849-96b5fcc38a33,{},HitIntoPlay,{},1214bb0e-c636-47f9-a6cc-12a6ab36d5e0,{},1,0 - 0,2,0,0,2 - 2,0 - 0,{'mlbId': 290569727}
1076,anonymized-files-wisd/12345645_30045.jsonl,5aaea792-6d8a-461b-8fd4-4274501293ed,{},Ball,Called,{},{},0,0 - 2,3,0,0,1 - 0,1 - 0,
1077,anonymized-files-wisd/12345645_30114.jsonl,9e47e981-277c-4243-9cca-f2aa9eaf2262,{},Strike,Foul,b37e8033-1dc5-4d70-a67f-14f82bd89a53,{},1,0 - 2,4,0,0,0 - 0,0 - 1,{'mlbId': 290569727}
1078,anonymized-files-wisd/12345645_30176.jsonl,96e4ebfc-70fd-4caf-a167-c0833ccda5e1,{},Strike,{},{},{},0,0 - 2,3,1,0,1 - 1,0 - 1,
1079,anonymized-files-wisd/12345645_3032.jsonl,728c5216-0b80-487b-891f-20e3d7e8b5b8,{},Ball,Called,{},{},0,0 - 3,4,0,0,1 - 1,1 - 0,
1080,anonymized-files-wisd/12345645_30412.jsonl,022cc2a1-3973-439b-8f37-fc1513d27941,{},Strike,Called,{},{},0,7 - 9,8,2,0,0 - 0,0 - 1,
