,pitch_id,pitch_type,pitch_result,action,hit_id,stroke,event_len,game_score,inning,inning_outs,play_outs,count_appearance,count_play,batter
513,94c5673c-d603-43d1-a641-932018f5f5ed,{},Strike,Called,{},{},0,5 - 0,7,1,0,2 - 0,0 - 1,
514,e60971b4-8e02-4b5e-a78b-fe1bd4c7a9fd,{},Strike,Foul,ebf8d2bf-c33d-4ab4-ab50-cb27adcf27ca,{},1,2 - 0,4,0,0,1 - 2,0 - 0,{'mlbId': 719210239}
515,a129fe99-fbfc-4e7b-8574-7a9f460b36c0,{},Ball,Called,{},{},0,6 - 1,9,0,0,0 - 0,1 - 0,
516,6ae748fc-6295-4847-a890-4a2fba4b3a44,{},Strike,Foul,1e57d465-cdbe-46db-af37-3fe6cfca5039,{},1,2 - 0,3,2,0,1 - 2,0 - 0,{'mlbId': 485007791}
517,{},{},Pickoff,ThrowToFirst,{},{},0,4 - 0,5,0,0,0 - 1,0 - 0,
518,395c6d1b-0d67-49ba-b113-da889ed72576,{},Strike,{},{},{},0,5 - 0,7,2,1,2 - 2,0 - 1,
519,4b7b2fc2-79bd-4e78-96cb-11161c87811e,{},Ball,Called,{},{},0,5 - 0,7,0,0,0 - 0,1 - 0,
520,038df284-2229-427c-8b4a-f88951240f95,{},Ball,Called,{},{},0,0 - 0,1,2,0,1 - 1,1 - 0,
521,6334a42f-21fd-481c-8413-54dca8655655,{},Strike,{},{},{},0,1 - 0,2,0,1,3 - 2,0 - 1,
522,65e849c4-ffcd-4b15-9c8e-6dc00ed5d154,{},Strike,Called,{},{},0,5 - 0,6,1,0,1 - 0,0 - 1,
523,efb561fa-5979-4856-9fb3-5bef0f6fd745,{},Strike,Called,{},{},0,2 - 0,4,2,0,0 - 0,0 - 1,
524,91bcf1eb-6b47-4bbf-9cf0-22f36cbbf724,{},Strike,{},{},{},0,1 - 0,2,0,1,0 - 2,0 - 1,
525,7bb031cb-0a6b-478a-9488-a3f4f572fac6,{},Strike,{},{},{},0,5 - 0,8,0,0,1 - 0,0 - 1,
526,cbe71323-ba3b-4f3b-a7c2-89bc8bdb2d2c,{},Strike,Called,{},{},0,5 - 1,8,2,1,2 - 2,0 - 1,
527,bd054078-84b1-498d-b7b1-858b02a244a4,{},HitIntoPlay,{},{},{},0,1 - 0,2,0,0,1 - 0,0 - 0,
528,1e8517cb-6c19-457b-9fe0-4978c7fcd1d4,{},Strike,Foul,e8ddcfb8-18ce-40d6-8a93-d54ec104bb3e,{},1,5 - 1,8,1,0,0 - 1,0 - 1,{'mlbId': 174158975}
529,54b355c9-dd7e-416a-a1f5-9cf4d6356508,{},Strike,Called,{},{},0,2 - 0,3,0,1,3 - 2,0 - 1,
530,28681682-bcff-4463-a266-544ec15bf4a6,{},Strike,Called,{},{},0,4 - 0,5,2,0,0 - 0,0 - 1,
531,42dc09b1-d30a-4181-b4e1-d0484eeb1eca,{},Ball,Called,{},{},0,2 - 0,3,1,0,0 - 0,1 - 0,
532,f73f3bd5-bd72-48a6-8b1c-d60b587e1309,{},Ball,Called,{},{},0,4 - 0,5,2,0,0 - 1,1 - 0,
533,c82393ef-1515-4ca4-98e4-030cf24073b4,{},Ball,Called,{},{},0,3 - 0,4,0,0,0 - 1,1 - 0,
534,31431c04-8289-43bb-9b31-87e372735c42,{},Strike,{},{},{},0,6 - 2,9,0,0,1 - 1,0 - 1,
535,3f680f34-0408-477d-9021-078eb1fc1c94,{},Strike,Foul,{},{},0,2 - 0,3,0,0,1 - 1,0 - 1,
536,89107ecc-b34f-4d7d-a1fc-ecee16e2ad19,{},Strike,Foul,{},{},0,5 - 0,6,1,0,1 - 1,0 - 1,
537,826a24a8-86bd-4cd1-afd1-1fab524a4f78,{},Strike,Foul,{},{},0,5 - 0,7,0,0,0 - 1,0 - 1,
538,e575e054-bcde-4f72-8dd8-df12caaadb8b,{},Ball,Called,{},{},0,2 - 0,3,2,0,0 - 1,1 - 0,
539,5dd9b49d-51f3-4a05-943d-adcffe403568,{},Ball,Called,{},{},0,1 - 0,2,0,0,0 - 0,1 - 0,
540,fce694da-8d82-4a69-a7e8-994ebf2b881b,{},Strike,Foul,{},{},0,2 - 0,4,0,0,0 - 0,0 - 1,
541,ff65ce32-266d-46a1-b568-61e5e4ecb581,{},Strike,Foul,{},{},0,2 - 0,4,1,0,2 - 0,0 - 1,
542,c59a8013-305a-4e0b-b3f9-97ebfadf9cb1,{},Strike,Foul,e63ac0b3-6cb5-46d7-8f24-ea1e4d0cd4a3,{},1,2 - 0,3,2,0,0 - 0,0 - 1,{'mlbId': 485007791}
543,2164bc3d-3251-4909-92a2-fbccd2e08eeb,{},Ball,Called,{},{},0,2 - 0,4,1,0,0 - 0,1 - 0,
544,{},{},Pickoff,ThrowToFirst,{},{},0,1 - 0,2,0,0,1 - 0,0 - 0,
545,0c0645a2-5587-4977-9b0d-cf9bb3ad9318,{},Strike,Foul,6b2e4088-1665-47a8-9289-9f4c1d094ed6,{},1,6 - 1,8,1,0,0 - 0,0 - 1,{'mlbId': 805688901}
546,49de4a67-b3d3-45a0-9873-e2fcddf52b0d,{},Strike,Foul,8061b917-efc9-4c13-9170-26c953beb7cf,{},1,2 - 0,3,2,0,1 - 2,0 - 0,{'mlbId': 485007791}
547,c529d3fb-bad3-4aea-b1f6-628adc55110f,{},Ball,Called,{},{},0,2 - 0,3,1,0,1 - 2,1 - 0,
548,503469b1-2f3a-4c13-872b-5ba55f183573,{},Strike,Called,{},{},0,6 - 1,9,0,0,1 - 0,0 - 1,
549,d87736bf-f148-456d-95bd-187add754a40,{},Strike,{},{},{},0,0 - 0,1,1,0,0 - 0,0 - 1,
550,5f68521a-282f-4614-aa17-96b9e3763650,{},Strike,Called,{},{},0,2 - 0,3,2,0,0 - 0,0 - 1,
551,fa00d841-3ff8-4165-b199-14c8d04e20b7,{},Strike,{},{},{},0,6 - 1,8,1,1,1 - 2,0 - 1,
552,223fe394-cc12-4007-b02e-17cfa6f23f6b,{},Strike,{},{},{},0,4 - 0,5,0,0,0 - 0,0 - 1,
553,1b856dfe-6749-4d3b-a20c-ae2682949690,{},Ball,Called,{},{},0,5 - 0,7,2,0,2 - 0,1 - 0,
554,c6c2f19d-1756-464d-8438-9a731c9e2794,{},HitIntoPlay,{},b3578cbd-444c-4e2a-a4ae-89a7ff11a12f,{},1,0 - 0,1,0,1,3 - 2,0 - 0,{'mlbId': 485007791}
555,15b4e69a-2fbe-4714-9dd9-368657442e4d,{},Ball,Called,{},{},0,2 - 0,3,2,0,1 - 1,1 - 0,
556,a05bf301-a004-489d-bcc3-bebdb5d7de98,{},Strike,Called,{},{},0,5 - 0,6,1,0,1 - 1,0 - 1,
557,9f06add9-6e4e-4e44-825a-36a588b877ba,{},Strike,Called,{},{},0,4 - 0,5,0,0,0 - 0,0 - 1,
558,6aede35c-3267-43e0-951a-308a160d948b,{},Ball,BallInDirt,{},{},0,2 - 0,4,2,0,0 - 1,1 - 0,
559,21113488-ec68-4432-99bc-d0f5319d92c4,{},Strike,Foul,5fd16cbc-f025-4e37-801a-4badd53f4add,{},1,2 - 0,3,2,0,1 - 2,0 - 0,{'mlbId': 485007791}
560,42f5691e-8f8c-4747-8adc-ef235c5fcf5f,{},Strike,Called,{},{},0,2 - 0,4,2,0,0 - 0,0 - 1,
561,ccf0dd9b-ee78-4120-8a2b-91fa6b7cd842,{},Strike,Foul,{},{},0,4 - 0,5,2,0,0 - 0,0 - 1,
562,13dc232b-f1df-4854-8c20-9b6321aaf8d1,{},HitIntoPlay,{},a782eea3-b9ad-4dbe-9654-315517958990,{},1,6 - 2,9,0,0,3 - 2,0 - 0,{'mlbId': 654287703}
563,c242719c-8445-428e-86d4-fd8365223dbd,{},Strike,Foul,{},{},0,4 - 0,5,2,0,1 - 1,0 - 1,
564,3b9f5bd4-3904-408c-806a-65f0c1b7b60b,{},HitIntoPlay,{},a781f23e-3556-43c7-9db1-fa02399413e8,{},1,3 - 0,4,1,1,3 - 2,0 - 0,{'mlbId': 618024297}
565,2b74a58e-297b-474c-801d-938306ea79ef,{},Strike,Called,{},{},0,4 - 0,5,2,1,1 - 2,0 - 1,
566,d942a14c-19f5-4e16-a2e4-7a19b9e42966,{},Ball,Called,{},{},0,4 - 0,5,1,0,1 - 2,1 - 0,
567,13d22a0e-0c2c-472c-99fc-391bb1361bc9,{},Strike,{},{},{},0,5 - 1,8,0,1,1 - 2,0 - 1,
568,027f99ad-1bcf-48ce-9271-dd987b39ba68,{},Strike,Called,{},{},0,6 - 2,9,0,0,2 - 1,0 - 1,
569,e87789a3-3521-4a5c-9885-4cb56bde8ef7,{},HitIntoPlay,{},dae4677d-2ccb-4628-9bfa-17b9ebe95ad3,{},1,0 - 0,1,0,0,1 - 0,0 - 0,{'mlbId': 590082479}
570,d9c3f71f-4cd2-4d9f-9b89-c0be2768c1b9,{},HitIntoPlay,{},9c1bcd5e-25b2-470f-9491-1662df9bd9ae,{},1,1 - 0,2,1,0,0 - 1,0 - 0,{'mlbId': 618024297}
571,bba880ba-62eb-4b7e-ae52-c2123669ad2a,{},Strike,Foul,0e6af986-e100-4a81-ad95-f303b2186c4d,{},1,1 - 0,1,2,0,2 - 1,0 - 1,{'mlbId': 719210239}
572,7a683bbb-73de-4cf2-bc9c-a2fccb46f507,{},Ball,Called,{},{},0,3 - 0,4,1,0,2 - 2,1 - 0,
573,ff6590f9-a6b8-4f3f-b495-58121a8af1a2,{},Ball,Called,{},{},0,5 - 0,6,1,0,0 - 0,1 - 0,
574,415048bc-c9f9-461c-a978-42f3425e1930,{},Strike,Foul,0b207512-d0ca-4cf5-8308-52a54aa09aae,{},1,5 - 0,5,2,0,0 - 1,0 - 1,{'mlbId': 719210239}
575,af5af816-749a-437d-b90c-440e540c4f8c,{},Ball,Called,{},{},0,6 - 1,8,1,0,0 - 2,1 - 0,
576,13cd5e9b-30f3-44f5-a60c-5d5011353756,{},Strike,Foul,{},{},0,6 - 3,9,1,0,0 - 2,0 - 0,
577,f10f7174-fe66-48d9-9628-0fd03bb1814e,{},Ball,Called,{},{},0,5 - 0,8,0,0,0 - 0,1 - 0,
578,20acc526-3847-4b31-a300-50d5a6109e27,{},Strike,{},{},{},0,5 - 0,7,1,0,2 - 1,0 - 1,
579,60e1638c-4764-4e45-976e-63ac4a2b5503,{},HitIntoPlay,{},0047ef9f-28cc-4f58-820f-6a1c91cdb8b1,{},1,5 - 0,6,0,1,0 - 2,0 - 0,{'mlbId': 174158975}
580,05b18627-c3a5-41e4-843d-604eead15be7,{},Strike,{},{},{},0,3 - 0,4,0,0,1 - 1,0 - 1,
581,11566800-19eb-4662-8376-e10dcca5db0d,{},Strike,Foul,{},{},0,6 - 2,9,0,0,0 - 0,0 - 1,
582,98ab0dbc-4f3e-4931-a746-7ae1ac79b73b,{},Ball,Called,{},{},0,2 - 0,4,2,0,0 - 2,1 - 0,
583,cc3b3ff9-0896-4b8e-8ebd-ac160edc7301,{},Ball,Called,{},{},0,4 - 0,5,1,0,0 - 0,1 - 0,
584,4587baef-edf2-4c1a-913a-84b6a6b764ec,{},Strike,{},{},{},0,2 - 0,4,0,1,1 - 2,0 - 1,
585,1b3e7ff0-bb34-40de-82c9-9a88d1a71390,{},Strike,{},{},{},0,3 - 0,4,0,1,1 - 2,0 - 1,
586,65a57efa-b425-4092-902a-65560cf3ca80,{},Ball,Called,{},{},0,2 - 0,4,0,0,0 - 2,1 - 0,
587,fd7be9f4-721c-464f-9a26-db9f4a87f28e,{},HitIntoPlay,{},a54bc658-bd16-42b4-933c-43451e96c4bc,{},1,2 - 0,3,2,0,2 - 1,0 - 0,{'mlbId': 505414610}
588,d6454914-df06-4cc1-9b3d-bb5fcaec4c7d,{},Ball,Called,{},{},0,3 - 0,4,1,0,0 - 0,1 - 0,
589,d62af3bb-9631-4661-81cd-82fd06ea76be,{},Strike,Foul,437d516c-8050-4d47-8d9f-2cd925433be2,{},1,5 - 0,6,2,0,0 - 0,0 - 1,{'mlbId': 618024297}
590,25518c16-d122-4d49-8560-88c58b236bd7,{},Ball,Called,{},{},0,2 - 0,4,1,0,1 - 0,1 - 0,
591,032ccb15-62c7-416b-8f8d-1859cb5b4b8a,{},Strike,{},{},{},0,5 - 0,7,0,1,1 - 2,0 - 1,
592,65c64946-9f41-4028-be4f-b1c447c51378,{},Strike,{},{},{},0,4 - 0,5,1,0,1 - 0,0 - 1,
593,26975ff4-dcf5-48fb-aa59-7b2af5244670,{},Strike,{},{},{},0,0 - 0,1,1,1,1 - 2,0 - 1,
594,bb82cc28-675a-4ef9-9825-3d3a3f3ab7ef,{},Ball,Called,{},{},0,2 - 0,3,0,0,1 - 0,1 - 0,
595,d17f39a9-d852-48e1-8409-ce83f561bdeb,{},Ball,Called,{},{},0,2 - 0,4,1,0,1 - 0,1 - 0,
596,9c57a6a3-3c46-49a9-9ba2-74fbf6b42261,{},Strike,Called,{},{},0,5 - 1,8,1,0,3 - 0,0 - 1,
597,66ba7cbd-d881-4e8f-bdac-14877e8af21c,{},Strike,Called,{},{},0,6 - 3,9,1,0,0 - 0,0 - 1,
598,d012a11a-f415-40d7-8d1f-2896c8ee58d6,{},Strike,Foul,{},{},0,0 - 0,1,0,0,1 - 1,0 - 1,
599,5342e2dc-b3c2-49a2-9355-d48846b48c41,{},Ball,Called,{},{},0,1 - 0,1,0,0,0 - 0,1 - 0,
600,0f40b8b9-fc4c-4f6a-a7b3-6b5aadde0538,{},Strike,{},{},{},0,1 - 0,2,2,0,2 - 1,0 - 1,
601,ac4acffb-a250-4448-9cfc-acce133966c8,{},Strike,{},{},{},0,4 - 0,5,2,0,0 - 1,0 - 1,
602,ea972c4f-48b2-451e-963c-e8c01de02250,{},Strike,{},{},{},0,2 - 0,3,0,0,1 - 0,0 - 1,
603,daafd9bb-09de-4f37-8a81-b23976993de1,{},Strike,Called,{},{},0,5 - 0,6,0,0,0 - 0,0 - 1,
604,fddef460-b524-4121-b427-66666c4a16ef,{},Ball,Called,{},{},0,5 - 0,6,1,0,0 - 1,1 - 0,
605,5b9231dd-50dd-47c8-8653-7200b1fc873d,{},Ball,Called,{},{},0,5 - 0,7,0,0,0 - 2,1 - 0,
606,d09512e4-dd80-4b10-bd38-12d7f6b1d61c,{},Strike,Called,{},{},0,2 - 0,3,2,0,0 - 1,0 - 1,
607,a3c8bf2b-ae54-40fc-8044-4a767e30a743,{},Ball,Called,{},{},0,4 - 6,8,0,0,0 - 1,1 - 0,
608,2a6aaf59-d605-4d26-a94e-977097533047,{},Strike,Foul,{},{},0,4 - 4,8,2,0,0 - 2,0 - 0,
609,aaafdcc1-33fe-496e-b3b9-c7d673e9fe15,{},Ball,Called,{},{},0,1 - 0,3,1,0,0 - 0,1 - 0,
610,57f63ba4-837b-48b5-b558-5858dbd8b938,{},Ball,Called,{},{},0,0 - 0,2,1,0,1 - 1,1 - 0,
611,db06c08b-5300-490a-872b-ba0c6e82dd55,{},Ball,Called,{},{},0,1 - 4,7,2,0,1 - 1,1 - 0,
612,4b233276-0be2-426e-9543-4c9ea85767a8,{},Ball,Called,{},{},0,1 - 4,7,0,0,1 - 0,1 - 0,
613,50ce6e02-809a-4cca-b3f6-d9c76123cdcc,{},Strike,{},{},{},0,0 - 0,2,2,0,1 - 0,0 - 1,
614,815dea2c-1b4d-4ea9-960b-7c61c58e915e,{},Ball,Called,{},{},0,1 - 0,6,1,0,0 - 0,1 - 0,
615,e926d191-cc17-4e99-a97e-47a10dad0a0b,{},Strike,Foul,2c1ae280-40cd-44f7-b63d-516cf808f6bf,{},1,4 - 6,9,2,0,2 - 2,0 - 0,{'mlbId': 432216743}
616,31199a15-9c6b-471b-a242-1e0d2271960c,{},Strike,Called,{},{},0,1 - 0,6,0,0,0 - 1,0 - 1,
617,1e465e25-2c1e-466e-9453-539513d4895c,{},Ball,Called,{},{},0,1 - 0,6,2,0,2 - 2,1 - 0,
618,877469d2-9895-4f60-b1cb-86c9509db9dc,{},Ball,Called,{},{},0,1 - 3,7,2,0,3 - 2,1 - 0,
619,d1670b84-b747-4b8b-9042-9e6b7b025fd8,{},Ball,Called,{},{},0,0 - 0,3,1,0,0 - 1,1 - 0,
620,61c458c2-dd5c-4c3c-84d8-92a740cd0f85,{},Strike,Foul,968093b1-0ffe-4782-96ae-58cc48de6fe8,{},1,4 - 6,9,0,0,1 - 2,0 - 0,{'mlbId': 459722179}
621,57d1edbb-7e8e-4da1-9f72-9366a7a36e14,{},Ball,Called,{},{},0,0 - 0,1,2,0,1 - 2,1 - 0,
622,24208912-42a1-4109-bc09-16c2701cbf57,{},Ball,Called,{},{},0,0 - 0,2,0,0,3 - 2,1 - 0,
623,270efb7c-fb94-4d67-8a39-fb86e80c3248,{},Ball,Called,{},{},0,4 - 4,8,1,0,0 - 0,1 - 0,
624,3be0bca0-9b3c-46f6-a9b8-0f45bf745d2e,{},Ball,Called,{},{},0,4 - 6,8,2,0,1 - 2,1 - 0,
625,6e596511-b01b-477d-ac13-a67aa867910d,{},Strike,Called,{},{},0,0 - 0,1,2,0,1 - 1,0 - 1,
626,b3c2606d-5b9b-47db-b1e8-65ac11b137d7,{},Ball,Called,{},{},0,1 - 0,4,1,0,2 - 1,1 - 0,
627,fa477ea8-bbc5-450b-a233-4bccf9983d0a,{},Strike,Called,{},{},0,0 - 0,2,1,0,0 - 0,0 - 1,
628,71ba8d9d-efba-4a8b-b475-e9d13fc4384d,{},Strike,Foul,cb6193f0-5786-4db0-bab2-5488306d99c4,{},1,0 - 0,1,0,0,1 - 1,0 - 1,{'mlbId': 174158975}
629,0d12412e-1543-418d-b7a1-f9c7579f5f85,{},Strike,Foul,cf6672c0-c89f-4df7-a96d-c6724363cfcc,{},1,0 - 0,1,2,0,2 - 1,0 - 1,{'mlbId': 797957728}
630,bc9dda21-798f-4064-9713-9eadefa54cc2,{},HitIntoPlay,{},7b367b70-9ee3-4ff1-ba5e-991cf161722b,{},1,0 - 0,3,1,1,1 - 1,0 - 0,{'mlbId': 360906992}
631,f6f7cb44-0323-476e-b7ab-9325fdf43ebe,{},HitIntoPlay,{},061aecfa-8a45-4298-aa5e-25ee23dfd860,{},1,0 - 0,1,1,0,1 - 0,0 - 0,{'mlbId': 412098649}
632,cd7f4808-b033-4909-a199-c4a249569cbe,{},Strike,{},{},{},0,4 - 6,8,1,0,0 - 1,0 - 1,
633,2afb0bfb-4a6c-48b9-b40f-3d733ed5a377,{},Strike,Called,{},{},0,1 - 0,6,2,0,0 - 0,0 - 1,
634,21608c27-4874-44e0-9d88-6ede9cee31c2,{},HitIntoPlay,{},9095ea85-dc9b-4f1f-9f1d-1fe68f179659,{},1,1 - 0,4,2,1,0 - 0,0 - 0,{'mlbId': 719146721}
635,dc6cc786-9e75-480a-87f9-041b10f1252a,{},HitIntoPlay,{},34870f3c-4e01-4385-a078-e969186df47d,{},1,0 - 0,1,2,1,3 - 2,0 - 0,{'mlbId': 545569723}
636,7a0f9893-5ac4-45fd-bf1a-15f14ffa930f,{},Ball,HitByPitch,{},{},0,2 - 4,7,1,0,1 - 2,1 - 0,
637,d411b959-2420-4d0d-bfaa-6eb610aa875e,{},Strike,{},{},{},0,4 - 6,9,2,1,1 - 2,0 - 1,
638,04cb1b32-06be-4bd9-823f-778aee34476a,{},Strike,Foul,d5023fd6-2906-411c-b530-9a8bcfa30b58,{},1,4 - 6,9,2,0,0 - 1,0 - 1,{'mlbId': 174158975}
639,05f2bcf2-daba-48ce-ae90-91120dc05045,{},HitIntoPlay,{},2c9ab32d-cb25-43e9-937a-1fc906f0bd4a,{},1,0 - 0,3,0,0,1 - 1,0 - 0,{'mlbId': 854238128}
640,dce2face-70da-4de8-bf3b-8684c1752a3d,{},HitIntoPlay,{},f5053d1b-4960-4881-8bf1-60e10797b2df,{},1,0 - 0,3,1,0,2 - 1,0 - 0,{'mlbId': 617522563}
641,719e1136-4d8e-43dd-800b-d3d9645a77bd,{},Ball,Called,{},{},0,1 - 0,7,0,0,0 - 2,1 - 0,
642,2c88698e-c0d4-4719-aa57-6d0f6f5f564e,{},Strike,Foul,9a036957-007b-45fb-b8fd-56187a564534,{},1,1 - 0,6,1,0,1 - 1,0 - 1,{'mlbId': 412098649}
643,e29eb524-3d7d-4f39-9592-d29d7743298a,{},Strike,Called,{},{},0,1 - 0,7,0,0,0 - 0,0 - 1,
644,58e88a96-6f8a-4d37-894c-2f57ebad50e8,{},Ball,Called,{},{},0,1 - 3,7,2,0,2 - 2,1 - 0,
645,1af7a115-e40c-4bfd-a754-dc6452a1a685,{},HitIntoPlay,{},ecedfa9a-c898-4e79-827b-2c0c60b22077,{},1,0 - 0,3,0,1,3 - 2,0 - 0,{'mlbId': 172804761}
646,ee9e0e20-fc8d-4823-bc06-3c138492bfb9,{},HitIntoPlay,{},{},{},0,1 - 0,7,1,0,0 - 1,0 - 0,
647,e1df9237-f115-4b3a-99bb-baa7733ad3ae,{},Ball,Called,{},{},0,1 - 0,5,0,0,1 - 2,1 - 0,
648,16124f87-153c-47a5-b08b-84467a3c3de8,{},Ball,Called,{},{},0,0 - 0,2,2,0,0 - 0,1 - 0,
649,4765dd60-a0b6-47d2-99ae-905d59a37c8c,{},Ball,Called,{},{},0,1 - 0,3,2,0,3 - 1,1 - 0,
650,52881fec-7ab0-4c54-841f-d0977cfdd2f6,{},Strike,Foul,870d19ce-2b52-490b-8324-554d8e940cd2,{},1,1 - 4,7,0,0,3 - 2,0 - 0,{'mlbId': 568527038}
651,669a7831-de57-4378-ae4a-100fac3afa98,{},Strike,Foul,{},{},0,1 - 4,7,1,0,0 - 0,0 - 1,
652,1413cd78-3ca9-4c69-9db3-963dc598f3c7,{},Strike,Foul,{},{},0,4 - 6,9,2,0,1 - 2,0 - 0,
653,462408f6-520a-49e8-a988-8802141f9e30,{},Ball,Called,{},{},0,4 - 4,8,2,0,0 - 2,1 - 0,
654,4647f4f2-8436-4b0b-8903-a3a17e0d810d,{},Ball,Called,{},{},0,1 - 0,5,1,0,0 - 1,1 - 0,
655,b353e0d5-b2da-499e-a80f-fbc58124abe7,{},Ball,Called,{},{},0,1 - 4,7,1,0,3 - 1,1 - 0,
656,46b5629d-9766-408f-a3cd-2ce5b666d29d,{},Strike,Called,{},{},0,1 - 4,7,0,0,2 - 0,0 - 1,
657,69ca2979-d1a4-4008-b96f-bfb946f72e93,{},HitIntoPlay,{},84f349af-827f-4227-bc51-2f84f60984c4,{},1,0 - 0,2,2,1,1 - 1,0 - 0,{'mlbId': 568527038}
658,47648a8b-b5f9-4616-b061-ecc77ad09f1d,{},Strike,Called,{},{},0,1 - 0,5,1,0,0 - 0,0 - 1,
659,eec6e53b-f4f0-47f3-b680-debdae2d4d5d,{},Strike,Called,{},{},0,0 - 0,2,1,0,3 - 0,0 - 1,
660,db7854bd-eb31-439b-a6bf-01af163d2d9c,{},Ball,Called,{},{},0,0 - 0,2,0,0,1 - 2,1 - 0,
661,a1c9b7de-848d-4cfb-b604-09a3d6058faf,{},Ball,Called,{},{},0,0 - 0,2,0,0,0 - 2,1 - 0,
662,6b782244-8471-4374-9b12-fac46b2b58bc,{},Ball,BallInDirt,{},{},0,2 - 4,7,1,0,0 - 2,1 - 0,
663,c292711d-7f56-482e-9ff3-e14f6a12f106,{},Ball,Called,{},{},0,0 - 0,2,0,0,1 - 0,1 - 0,
664,55628ff5-b83d-4258-96d7-003429635b34,{},Ball,BallInDirt,{},{},0,3 - 4,7,1,0,0 - 0,1 - 0,
665,7fb2544b-32ff-469a-beb3-97f85f008e94,{},Strike,Foul,7215d5e8-8aaa-413e-97fb-910130edf61d,{},1,1 - 0,6,1,0,0 - 0,0 - 1,{'mlbId': 545569723}
666,4cbe1eaf-6353-42b4-8698-b001d5d392aa,{},Strike,{},{},{},0,0 - 0,2,1,0,1 - 0,0 - 1,
667,01a1486e-0629-47b0-ab90-8c9137d9451d,{},Ball,Called,{},{},0,0 - 0,2,1,0,2 - 0,1 - 0,
668,9169cd11-8921-459d-af69-ccc6ed1967ac,{},Strike,Foul,14f1ba13-bc2c-463d-861b-aacc17389c9c,{},1,1 - 4,7,1,0,1 - 1,0 - 1,{'mlbId': 518481551}
669,a4ad3e05-62a4-48d3-b4b3-f8620fe8738c,{},Strike,{},{},{},0,1 - 4,7,2,0,0 - 0,0 - 1,
670,4fbacab4-11b2-4e57-b7bd-7724d22b5277,{},Strike,Foul,{},{},0,4 - 6,9,2,0,0 - 1,0 - 1,
671,7ea39fbf-1c93-49c5-80fa-34686953fa47,{},Strike,Called,{},{},0,1 - 0,5,1,0,1 - 0,0 - 1,
672,58181e61-159c-437e-b62f-eb149c7cde32,{},Strike,Called,{},{},0,4 - 6,9,0,0,0 - 0,0 - 1,
673,4c552891-5c90-466d-bb0f-89183d974568,{},Ball,Called,{},{},0,4 - 6,9,0,0,0 - 2,1 - 0,
674,75b34509-324a-40fa-9441-39196520169a,{},Ball,Called,{},{},0,0 - 0,3,1,0,1 - 0,1 - 0,
675,e56044c2-519f-4b0d-833f-de2b34fa5dd6,{},HitIntoPlay,{},28121524-7092-4bc4-bc2c-ed83a3029968,{},1,4 - 4,8,0,0,0 - 2,0 - 0,{'mlbId': 451871192}
676,1c66ea8b-0276-4184-be41-588134e4906e,{},Strike,FoulTip,{},{},0,1 - 0,6,0,0,1 - 1,0 - 1,
677,8ef2d0dd-c276-413b-8f00-8a456671e889,{},Ball,Called,{},{},0,1 - 0,3,2,0,2 - 1,1 - 0,
678,85363584-09c3-4231-b4e4-e8b7a2dbb7ff,{},HitIntoPlay,{},600e9418-f1ed-4758-a3ed-3997419817a6,{},1,0 - 0,2,1,1,3 - 2,0 - 0,{'mlbId': 805688901}
679,0ef5e5f5-d7a0-4f3f-af3e-ce7944f6d5e4,{},Ball,HitByPitch,{},{},0,1 - 0,7,1,0,1 - 1,1 - 0,
680,bfe4c1eb-b71b-4f30-934b-e1c5aa906efa,{},Ball,Called,{},{},0,0 - 0,2,0,1,2 - 2,1 - 0,
681,2b68e4b1-d139-42cf-9b45-58efb10daad4,{},Strike,Called,{},{},0,4 - 4,8,1,0,1 - 0,0 - 1,
682,7dfaff81-bbad-4cf3-91fa-b3947cf161dd,{},Ball,Called,{},{},0,0 - 0,2,0,0,2 - 2,1 - 0,
683,9a94587f-e910-4086-b37e-bf853dfdff16,{},Strike,{},{},{},0,4 - 6,8,0,0,0 - 0,0 - 1,
684,3d3e1eb6-2c4f-4837-b2a8-e2229d379228,{},Strike,{},{},{},0,1 - 0,5,2,0,0 - 0,0 - 1,
685,6a82c4cd-de25-4967-8646-910ee2c9f4ff,{},Strike,Called,{},{},0,1 - 0,7,1,0,0 - 1,0 - 1,
686,398e5796-6263-4169-b9d8-dfd11d4e58a1,{},Strike,Foul,{},{},0,1 - 0,6,0,0,1 - 0,0 - 1,
687,f50ade1e-0b80-4726-be0a-f916cec7f4c1,{},Ball,Called,{},{},0,0 - 0,2,1,0,3 - 1,1 - 0,
688,159fb7a2-c280-4b0f-a6b7-d2ee97c00916,{},Strike,Called,{},{},0,1 - 0,7,0,1,1 - 2,0 - 1,
689,3ea48958-75db-41c5-a95a-e5c342d22433,{},Strike,Foul,3a393967-b344-40b9-beea-1d04b384ceab,{},1,4 - 6,9,2,0,2 - 2,0 - 0,{'mlbId': 432216743}
690,00e9c632-e349-406b-885f-faa0fed76567,{},Strike,{},{},{},0,4 - 4,7,2,1,1 - 2,0 - 1,
691,946e3e37-9207-40e6-8833-d76413e6f23f,{},Ball,BallInDirt,{},{},0,1 - 4,7,2,0,0 - 1,1 - 0,
692,f02ac3aa-6d84-42d0-ac4f-b99d7d98fb08,{},Strike,Called,{},{},0,1 - 0,6,1,0,1 - 0,0 - 1,
